	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Hexb	9.17809601044759e-303	0.17823519980808	1	1	1.76990403465471e-298
Rbpms	1.26219385333393e-296	-0.206743597732923	0.075	0.241	2.43401462676914e-292
Pianp	4.87530670875325e-295	0.105313893284732	0.114	0.01	9.40154145715976e-291
C1qa	1.23039450400664e-294	0.174762122534324	1	1	2.37269276152641e-290
Tmem176a	2.91599291514596e-293	0.285256286132203	0.712	0.518	5.62320073756746e-289
Gm47283	9.44741030560551e-293	0.162227907637268	0.238	0.075	1.82183860333297e-288
Tmem176b	1.77921403539947e-292	0.284360568345662	0.833	0.687	3.43103634586434e-288
Gapdh	1.08698266593893e-289	-0.273500024351772	0.494	0.664	2.09613737299664e-285
mt-Atp6	1.0772110613536e-279	0.224630019688463	0.997	0.992	2.07729381071429e-275
Cd180	2.70238657253042e-270	-0.205906878810494	0.156	0.338	5.21128226646765e-266
Sla	2.43095084130391e-269	0.199992890580884	0.406	0.213	4.68784560237045e-265
Cadm1	2.75618683366121e-265	0.220484876317367	0.475	0.275	5.31503069003227e-261
Crlf2	1.12458037681507e-264	-0.173594722383899	0.082	0.236	2.16864079865019e-260
Hbb-bs	6.7385606594322e-260	0.253297703975222	0.998	0.97	1.29946403756491e-255
Syngr2	3.64376120416344e-256	-0.223783487187985	0.349	0.523	7.02662910610878e-252
Ets1	5.27026903173618e-253	-0.130440590559478	0.046	0.177	1.01631868008001e-248
Sfi1	9.40198780243678e-253	0.118465623952486	0.145	0.029	1.81307932782191e-248
Apobec3	7.86924066674089e-252	-0.148674090941685	0.064	0.205	1.51750437017431e-247
mt-Co1	3.33961808283846e-249	0.217158161114372	0.993	0.984	6.44011951094568e-245
Bcl2a1b	2.21619775347826e-248	-0.204369392835501	0.123	0.291	4.27371574780747e-244
Fam46a	1.38942784939837e-246	0.27703881428772	0.489	0.294	2.67937266477982e-242
mt-Nd1	1.26708934074487e-241	0.236129037916167	0.969	0.932	2.4434550846924e-237
B2m	2.80977346692919e-239	-0.211728152720797	0.88	0.897	5.41836715362626e-235
Pon3	6.5574269670085e-236	0.173263201991187	0.328	0.159	1.26453421631792e-231
Cap1	1.77765530353426e-234	0.191789219111356	0.445	0.258	3.42803048733547e-230
Rnaset2a	1.00661472321409e-233	0.165855724586473	0.304	0.139	1.94115583224605e-229
Ddit4	2.9083512772724e-229	0.165008977750371	0.185	0.055	5.6084646030921e-225
Lag3	6.66259337465874e-225	-0.251398038759374	0.419	0.583	1.28481450636919e-220
Npc2	4.96708583646147e-223	0.206677123547685	0.918	0.808	9.5785283270323e-219
Arhgap31	1.1150862568867e-216	-0.140678386598098	0.071	0.204	2.15033233778032e-212
Man2b1	4.06720369283657e-215	0.21109341413393	0.863	0.729	7.84319560126604e-211
Fkbp5	8.4605010653692e-214	0.131618478503778	0.195	0.066	1.6315230254458e-209
Ctsl	3.3437684971663e-210	-0.215503001606481	0.879	0.901	6.44812316993549e-206
Pttg1	5.14873277593335e-210	-0.10220153887026	0.028	0.131	9.92881628510986e-206
Erp29	2.87557305945363e-208	0.201492371640324	0.791	0.64	5.54525508785038e-204
Trim30d	1.15354157687139e-204	-0.0737006166022727	0.006	0.079	2.22448957683879e-200
Eva1a	1.00934369541347e-200	0.109656213504338	0.149	0.04	1.94641838223534e-196
mt-Nd3	1.87716267399124e-200	0.227596877895368	0.814	0.68	3.61992050052471e-196
Egr1	1.41295357061347e-199	-0.325561766392062	0.603	0.733	2.72473966557102e-195
Uty	9.67468746278295e-198	0.0517654501438883	0.052	0	1.86566673032306e-193
Psap	9.28812952955131e-197	0.16527858737403	0.996	0.98	1.79112289847867e-192
Angptl7	4.27942568227122e-196	0.0798959150278647	0.091	0.012	8.25244448569181e-192
Tubb2b	1.36497345105271e-190	-0.0970654014142702	0.024	0.116	2.63221480301005e-186
Evi2a	7.85116636442254e-190	-0.188662642570729	0.295	0.456	1.51401892171524e-185
Phyh	4.05300098143668e-188	0.121162806108186	0.193	0.071	7.81580709260249e-184
Oser1	1.09818010102837e-186	0.162587932658664	0.265	0.13	2.11773050682311e-182
Pnp	5.5698306202618e-186	0.200086052662963	0.677	0.524	1.07408613681129e-181
Gde1	4.22209902127893e-184	0.167941599549435	0.406	0.243	8.1418957526343e-180
Ms4a6d	8.23151644600847e-180	0.166490119466952	0.393	0.237	1.58736563144827e-175
Ccl6	1.77511419626057e-179	-0.179389453766143	0.137	0.277	3.42313021606889e-175
Abhd17c	2.60792233546566e-177	-0.122861698829551	0.071	0.188	5.02911743171198e-173
Olfr1033	3.02895863334032e-176	0.0557302176360419	0.052	0.001	5.84104382853346e-172
Mxra8	1.22076558322137e-174	0.0760069868525977	0.093	0.016	2.35412435068409e-170
Picalm	1.36158072921527e-174	0.20346276593647	0.697	0.556	2.62567227821873e-170
Rplp0	5.91072055775586e-173	-0.181134081585054	0.883	0.891	1.13982335235764e-168
mt-Nd4	3.38382606198595e-172	0.195627575968695	0.964	0.918	6.52537017793371e-168
Ywhah	7.12879739191868e-172	0.197258395198275	0.718	0.578	1.3747172890576e-167
Tom1l1	1.57181570422739e-171	0.0991934437768434	0.143	0.044	3.03108940403211e-167
Ogfrl1	3.14176084062907e-171	0.173356334538921	0.448	0.291	6.0585716050691e-167
Ctss	3.6101328332359e-170	0.134287896406497	0.998	0.998	6.96178015561211e-166
Tyrobp	1.6886169092788e-169	-0.183100456715909	0.985	0.988	3.25632884785324e-165
Plxdc2	2.30771265086724e-168	-0.195316113003022	0.619	0.708	4.45019307593239e-164
Pdgfb	5.58983758190659e-168	-0.243104664579377	0.297	0.432	1.07794427929487e-163
Rpl30	1.57433741861682e-167	-0.176550449302714	0.939	0.945	3.03595227806068e-163
Bst2	2.32077124075459e-167	-0.163712853554658	0.178	0.315	4.47537526067115e-163
Ctsc	4.8314810436755e-165	0.178668969580584	0.742	0.586	9.31702804462383e-161
Rtf2	9.53705954379437e-165	0.143471026011976	0.321	0.178	1.83912656242531e-160
Tsix	7.62079698378842e-164	-0.0530837326551104	0.003	0.055	1.46959449035376e-159
Rtn4rl1	1.01924970118515e-161	-0.120594776821667	0.091	0.21	1.96552112376544e-157
Ddx3x	5.45587937953495e-160	-0.25259279250997	0.341	0.482	1.05211177954952e-155
C5ar2	1.81658674458119e-159	-0.0618925781018958	0.007	0.068	3.50310587825037e-155
Msh5	2.14231147272929e-159	0.0627522384254355	0.071	0.008	4.13123344401117e-155
Gnas	1.90775532680866e-158	-0.193758466948702	0.653	0.733	3.67891537221782e-154
Tpm3	2.23519130601737e-158	-0.166467563741343	0.305	0.449	4.31034291452389e-154
mt-Cytb	8.27216673402858e-158	0.172988594692278	0.988	0.979	1.59520463299007e-153
Padi2	3.84130522088721e-155	-0.0668007658602401	0.012	0.077	7.4075729879589e-151
H2-Oa	1.23794389856829e-153	-0.0899256728773327	0.035	0.123	2.38725101399908e-149
Gm26740	4.67308614147507e-152	-0.0559147826996471	0.005	0.059	9.01157931522052e-148
Hba-a2	2.265171232623e-151	0.125479536755956	0.602	0.441	4.36815620499019e-147
Hba-a1	8.2600520350754e-149	0.112129813160388	0.647	0.487	1.59286843444394e-144
C5ar1	1.04682416677005e-148	-0.124875603286488	0.08	0.19	2.01869572319936e-144
Cst7	2.20015105443066e-148	-0.107804762222329	0.02	0.091	4.24277129336408e-144
Fcrl1	2.2773089339062e-148	-0.0548004877737799	0.006	0.061	4.39156254814472e-144
H2-Q7	2.77799368004544e-144	-0.116968974616039	0.049	0.139	5.35708301259962e-140
Epsti1	3.65349148935564e-144	-0.0813279031008418	0.032	0.113	7.04539298807342e-140
Fcgr3	1.10780666624666e-142	0.167358660509167	0.924	0.848	2.13629437519007e-138
Tbxas1	1.74607754479295e-142	-0.153022443919013	0.261	0.398	3.36713593737873e-138
Alad	1.2668984882871e-141	0.0788742353325328	0.11	0.03	2.44308704481284e-137
Tmem181a	3.983411262515e-141	0.0840049414298788	0.124	0.039	7.68161027863392e-137
Kdm5d	4.99066421379017e-141	0.0399045423401282	0.04	0	9.62399686987297e-137
Rgs10	5.9494089943727e-141	-0.160256931109837	0.877	0.898	1.14728403047483e-136
Rnaset2b	6.64209033592975e-141	-0.0828892064490911	0.037	0.12	1.28086070038069e-136
Ltc4s	2.9506795042059e-140	-0.208816535169504	0.513	0.634	5.69009035591067e-136
Pmepa1	1.12702413705749e-139	0.247103498159042	0.763	0.681	2.17335334590167e-135
Ctse	1.84734081582267e-139	0.0569482741111559	0.061	0.007	3.56241202923244e-135
Ifi44	8.14355192246861e-139	0.0544552154711279	0.046	0.002	1.57040255272885e-134
H3f3b	1.09310893287712e-138	-0.234788751644912	0.886	0.913	2.10795126616025e-134
Hebp1	2.52481658667002e-136	0.122742852386631	0.264	0.142	4.86885630573446e-132
Tcn2	2.65373519896118e-136	0.167040302625783	0.68	0.549	5.11746295767674e-132
Ccdc80	5.84078608533798e-136	0.0550800175173935	0.06	0.007	1.12633718869658e-131
Ly6a	1.20292651240681e-135	-0.114021294325816	0.014	0.076	2.31972348652529e-131
Nrp1	7.19454243024575e-135	-0.127759640904184	0.138	0.262	1.38739556224859e-130
Cd84	1.89075752887642e-134	-0.150791817657426	0.223	0.358	3.64613681868529e-130
Procr	7.62483732212646e-133	0.0587798229057623	0.07	0.011	1.47037362919887e-128
Ecscr	8.36270533608242e-133	-0.167855846987327	0.317	0.452	1.61266409701013e-128
Lgals1	9.18517047404706e-131	0.0956421950091306	0.139	0.052	1.77126827421524e-126
Gaa	2.04195168708094e-130	0.126560341978831	0.306	0.179	3.93769963336688e-126
Cyfip1	2.9940381302531e-130	-0.168620187577996	0.516	0.619	5.77370313038009e-126
Plod1	8.09518819439997e-129	0.137787300498701	0.391	0.256	1.56107609140809e-124
Ldhb	1.03345666414365e-128	0.172949231762086	0.787	0.674	1.99291783113462e-124
F11r	2.29722000330986e-128	-0.157444865691897	0.381	0.508	4.42995905438273e-124
Cd9	4.52904068270686e-128	-0.169076911487364	0.863	0.884	8.73380205253192e-124
Hspa8	4.65809873437999e-128	-0.218820888256518	0.962	0.972	8.98267759937837e-124
Cd300a	9.90443797575266e-128	0.140512993157252	0.405	0.271	1.90997181924414e-123
Fam105a	4.17483176528262e-127	0.149042040937887	0.577	0.435	8.050745576171e-123
Cdc42ep3	6.57177713139491e-125	-0.0605199797726391	0.012	0.069	1.26730150201819e-120
Fosb	2.4569438448435e-124	-0.277053123290077	0.316	0.444	4.73797051039621e-120
Susd3	5.12907400570584e-124	-0.152528251752711	0.348	0.471	9.89090631260315e-120
Fblim1	7.72597820413448e-124	-0.0474689646231145	0.005	0.05	1.48987763688529e-119
Rpl18a	1.34837690031569e-123	-0.149282010847621	0.958	0.956	2.60021001456878e-119
Tspan4	1.96854835050192e-123	-0.118838616889736	0.144	0.259	3.79614863910791e-119
P2ry6	2.06790635450319e-123	0.161000717561794	0.549	0.413	3.98775061402394e-119
Itga6	2.9210794012877e-123	-0.178510992546314	0.317	0.432	5.63300951744321e-119
B430010I23Rik	3.66127943827536e-123	-0.0759854964078831	0.023	0.089	7.0604112687702e-119
Lgals3bp	5.26721421874e-122	-0.142574380428537	0.158	0.266	1.01572958994182e-117
Tpt1	1.3842372813982e-120	-0.151202630693203	0.994	0.995	2.66936317344829e-116
Rapgef5	1.45260599508761e-120	0.141593822617814	0.41	0.278	2.80120540092695e-116
Cryzl2	3.38139681703402e-120	-0.0419118652830733	0.003	0.045	6.5206856219684e-116
Arid5b	2.48345372522801e-119	0.1382663671331	0.351	0.22	4.7890921637297e-115
Mlph	3.59682766931557e-119	0.107793908268429	0.214	0.109	6.93612247750815e-115
Lpl	9.36360377460869e-119	-0.157184010157568	0.066	0.156	1.80567735189554e-114
Sirpa	1.39098301018501e-118	-0.153175523266473	0.759	0.8	2.68237163684077e-114
Mpc1	1.73126682705268e-117	-0.133227382722682	0.256	0.37	3.33857494928839e-113
Tsc22d3	2.83682584680988e-117	0.156580801978893	0.412	0.276	5.47053496298817e-113
Ifnar2	8.46195882560312e-117	0.133532432883071	0.428	0.296	1.63180413992931e-112
E230001N04Rik	5.15926016386698e-116	0.0776580598125191	0.101	0.031	9.94911730000108e-112
Slc1a3	5.80154346569057e-116	0.138231552445421	0.382	0.25	1.11876964192377e-111
H2-Q6	2.34988221559031e-114	-0.0738623877046009	0.03	0.099	4.53151286454435e-110
Sall3	9.28626374373823e-114	-0.110911596897591	0.121	0.229	1.79076310034248e-109
Rps23	9.46901931983951e-114	-0.133343919572237	0.923	0.921	1.82600568563785e-109
Slamf8	1.05795227712428e-113	0.0939798315234372	0.15	0.063	2.04015517120647e-109
Serpine1	2.87985103919987e-112	0.339647303309719	0.264	0.154	5.55350474399302e-108
Tnfrsf11a	5.18412236588381e-112	0.102958223019971	0.208	0.107	9.99706157037034e-108
Ddost	1.1793517856256e-111	0.136163146986925	0.515	0.387	2.27426198340041e-107
Tifa	1.09940176527304e-109	0.114462418266496	0.29	0.173	2.12008636415253e-105
Smap2	1.67757021295199e-109	-0.157630546309844	0.532	0.623	3.23502639865662e-105
Plin2	1.68378105720224e-109	0.170898813601549	0.395	0.27	3.2470033907088e-105
Fcgr1	1.82318158914859e-109	0.147107581743213	0.66	0.541	3.51582337651413e-105
Pdia3	2.23145829512958e-109	0.149155589987966	0.743	0.626	4.30314417632788e-105
Phf20	1.43107334286258e-107	0.100247426981482	0.207	0.108	2.7596818343762e-103
Cebpa	2.02542027150916e-107	0.189156336686789	0.585	0.46	3.90582045157827e-103
Pigt	2.58420923785492e-107	0.103757748894986	0.243	0.136	4.98338909427943e-103
Pla2g15	6.02539389924248e-106	0.136104823465678	0.56	0.432	1.16193695952992e-101
Bhlhe41	7.41534981754259e-106	0.135574558285316	0.375	0.251	1.42997605881491e-101
Vps13c	1.51590378002827e-105	0.0879769066133919	0.162	0.075	2.92326884940651e-101
Aig1	1.93829815105094e-105	0.106420755919471	0.246	0.141	3.73781415448663e-101
Cd14	3.62701549976808e-105	0.150069026987497	0.659	0.53	6.99433668975277e-101
Ifi202b	1.13647754873405e-104	0.0294104061043886	0.027	0	2.19158330497875e-100
Wdr83os	1.16555028523987e-104	-0.101571980762116	0.126	0.228	2.24764717005657e-100
Apoc1	5.15791975787294e-104	0.116141771473015	0.084	0.023	9.94653246108217e-100
Tcim	5.32218825768814e-104	0.143092372029345	0.186	0.092	1.02633078361258e-99
Atp6v0b	1.67330354893107e-103	-0.13220363417064	0.721	0.756	3.22679856375868e-99
Hddc3	1.02067410194259e-102	0.0490969926482558	0.061	0.012	1.96826793818608e-98
Cd68	3.74895176393556e-102	-0.148417398643982	0.716	0.769	7.22947858157333e-98
Scn1b	9.80895709876203e-102	-0.0902656910625679	0.082	0.17	1.89155928692527e-97
Cxcl10	1.17491584103389e-101	-0.256322572639851	0.07	0.152	2.26570770784976e-97
Lacc1	3.40367287051583e-101	-0.0955536176695558	0.094	0.184	6.56364276350273e-97
Ctsz	3.64204027192609e-101	0.120607104441978	0.986	0.961	7.02331046038227e-97
Cebpb	9.88927528564075e-101	0.193906087357131	0.604	0.472	1.90704784608296e-96
H2-DMa	1.45661312673585e-100	-0.142662335852145	0.336	0.452	2.8089327535974e-96
Gm10093	4.6661169730342e-100	0.0292359685963354	0.03	0.001	8.99813997079915e-96
Borcs8	2.6132633845846e-99	0.0641942868041401	0.097	0.032	5.03941711083294e-95
Rps27	3.29944719505454e-99	0.134207362490028	0.841	0.735	6.36265397094317e-95
Tc2n	7.02968557245939e-98	-0.0666682688721158	0.014	0.064	1.35560456579307e-93
Tspan32	1.02185511273278e-97	-0.0480966676059818	0.012	0.059	1.97054539939389e-93
Pld3	2.21253880677652e-97	0.124909247283191	0.403	0.282	4.26665983498785e-93
Lamp1	1.34130047693064e-96	0.128187165512764	0.91	0.837	2.58656383971305e-92
Gm5086	1.88334829463033e-96	-0.0629938987241469	0.03	0.092	3.63184885136513e-92
Cmtm8	2.21516808926587e-96	0.088509150470377	0.176	0.088	4.2717301433403e-92
Pdia6	1.13751377010744e-95	0.136395401154356	0.569	0.448	2.19358155427518e-91
Atp1b3	3.32809545639447e-95	0.118072969740212	0.39	0.272	6.41789927811109e-91
Ncf1	2.14988549368753e-94	0.132481630673362	0.538	0.417	4.14583918602703e-90
Me2	2.34839321944566e-94	0.060352214495876	0.09	0.029	4.52864148437902e-90
Stmn1	2.39642683172947e-94	-0.0945773111179223	0.045	0.114	4.62126950230712e-90
Ly86	4.46043433963234e-94	-0.132054632167038	0.885	0.901	8.60150158054701e-90
Fos	7.39596878398214e-94	-0.224268765024341	0.661	0.754	1.42623862030312e-89
Ptgds	7.90445851199667e-94	-0.125556748946694	0.071	0.152	1.52429577945344e-89
Cd79b	1.32204198686866e-93	-0.0759721208102584	0.05	0.121	2.54942576747752e-89
Isyna1	6.35080235147861e-93	0.104095045442065	0.262	0.159	1.22468872545913e-88
Lgmn	7.01468838481385e-93	0.10299726786021	0.998	0.996	1.3527125081275e-88
Csf1	8.9420264258085e-93	-0.175916501803339	0.152	0.254	1.72438037595291e-88
Sgsh	1.23516950149573e-92	0.0544048573581139	0.078	0.023	2.38190086668436e-88
Ssbp2	4.0762183944892e-92	0.093790352991223	0.224	0.127	7.86057955193297e-88
Tecr	7.76066778036918e-92	0.121139281010422	0.485	0.367	1.49656717476639e-87
Tubb2a	1.19861998478281e-91	-0.0773483681984846	0.054	0.127	2.31141877865517e-87
Hsp90ab1	6.35066473666346e-91	-0.192549040887656	0.907	0.91	1.22466218781818e-86
Neurl1a	7.34978483039181e-91	0.0691651976343791	0.116	0.047	1.41733250669276e-86
Chsy1	9.00244044447016e-91	-0.0561437656082473	0.024	0.08	1.73603061531163e-86
Mafk	2.06512522998511e-90	0.0925742182933672	0.15	0.077	3.98238749350328e-86
Ccrl2	3.00429170370416e-90	0.309038939404907	0.412	0.322	5.7934761214231e-86
Cd82	4.42907628691848e-90	0.116775941880459	0.402	0.292	8.5410307116936e-86
Usp2	3.8445258998503e-89	0.126019461879187	0.441	0.324	7.41378374527132e-85
Marcks	5.37222631344999e-89	-0.123281296152571	0.916	0.93	1.0359801222857e-84
Prcp	6.06718075507049e-89	-0.102196732745289	0.161	0.262	1.16999513680779e-84
Glul	1.11060852376521e-88	0.133293892150271	0.791	0.683	2.14169747722882e-84
Rtn1	4.68711694150758e-88	-0.0813040243504484	0.075	0.154	9.03863631000321e-84
Nfkbid	5.87064173644527e-88	-0.100831319130345	0.072	0.146	1.13209455245611e-83
Gm3336	7.60628026600519e-88	0.0360129960425516	0.037	0.004	1.46679508649644e-83
Zfp69	8.3225257458633e-88	0.0592847164728373	0.085	0.028	1.60491586483228e-83
Mylip	1.81897892656929e-87	-0.107220192799794	0.168	0.268	3.50771896199622e-83
Cd74	3.19797986990931e-87	-0.30812119967854	0.224	0.325	6.16698438113312e-83
Rnf150	9.07670839917513e-87	-0.0347057873356011	0.005	0.04	1.75035244769693e-82
Mdfi	1.28949701600942e-86	-0.0398872974967034	0.008	0.047	2.48666604567256e-82
Supt20	2.30578208227141e-86	0.0981994910450609	0.261	0.161	4.44647016745219e-82
Adgrg5	5.17542378721173e-86	0.0269736054072456	0.028	0.001	9.98028723125909e-82
Klhdc8b	5.97911314193369e-86	-0.0747940841715423	0.064	0.136	1.15301217829049e-81
Ctsf	7.31318084365355e-86	0.119850273545952	0.502	0.384	1.41027379389015e-81
Qk	7.97606750513364e-86	-0.138501999134584	0.678	0.731	1.53810485768997e-81
Pid1	1.22222592026992e-85	0.111439094677096	0.351	0.24	2.35694046464851e-81
Apbb1ip	1.27996584679235e-85	-0.143641943471762	0.52	0.609	2.46828613895436e-81
Map7	3.89532282769428e-85	-0.0357468234046178	0.004	0.038	7.51174054092565e-81
Pla2g7	8.05999922941699e-85	0.0586218988046597	0.092	0.034	1.55429025140077e-80
Basp1	2.75509008008049e-84	-0.121879597805276	0.834	0.842	5.31291571042721e-80
Dusp7	7.55762795953659e-84	-0.0773702452965016	0.072	0.146	1.45741297571704e-79
Tfe3	8.53863523716102e-84	0.10217292673957	0.29	0.186	1.64659041913413e-79
Ccl3	2.22684961773809e-83	-0.266500008198402	0.505	0.609	4.29425680284614e-79
Cmas	5.26444041972915e-83	0.0865534049496558	0.195	0.111	1.01519469054057e-78
Hsph1	7.1878767942766e-83	-0.227330322122678	0.378	0.447	1.3861101610083e-78
Pdxdc1	8.82869456305449e-83	-0.0548645108331917	0.027	0.082	1.70252545953943e-78
Endod1	1.03386181174137e-82	-0.0596922371844098	0.035	0.095	1.99369911776207e-78
Capns1	1.52442137955145e-82	-0.105734592494192	0.209	0.31	2.93969418832701e-78
Pak1	9.47584561237171e-82	-0.0701654371534849	0.057	0.125	1.82732206788976e-77
Fam89a	1.0439906812328e-79	-0.0271145743029475	0.002	0.029	2.01323162968932e-75
Nrip1	6.36593629858568e-79	0.128752223428212	0.576	0.469	1.22760715581926e-74
Capg	7.44055746481554e-79	-0.080206590577154	0.066	0.137	1.43483710151503e-74
mt-Nd5	1.08591583704685e-78	0.124958945177697	0.546	0.433	2.09408010016115e-74
Kcnip3	4.53869424176267e-78	-0.0276454535237138	0.002	0.03	8.75241797581513e-74
Klf13	5.93816075729986e-78	0.0962105113516855	0.273	0.175	1.14511492043771e-73
Tpp1	9.85274106890094e-78	0.11365752318465	0.479	0.37	1.90000258772686e-73
Atf3	2.19369172346831e-77	-0.186490017823923	0.695	0.779	4.23031511953629e-73
Os9	1.0403494141602e-76	0.10860104913812	0.445	0.336	2.00620981026652e-72
Ybx1	1.20767789983531e-76	0.117421675986402	0.586	0.482	2.32888606204242e-72
Eps8l1	2.28599035214271e-76	-0.0289346112258645	0.003	0.032	4.408303795072e-72
Rtcb	1.77370875336499e-75	0.103334107403844	0.34	0.238	3.42041995998906e-71
Ighm	2.819925304012e-75	-0.138056181956037	0.431	0.516	5.43794395625674e-71
Ssh2	3.97053663901833e-75	0.12495687174603	0.654	0.555	7.65678285468296e-71
Aif1	5.62697658638648e-75	-0.116667361245596	0.753	0.775	1.08510616491877e-70
Rpn2	1.66566322046418e-74	0.113794065183371	0.548	0.442	3.21206495434312e-70
Tmem87a	1.69939173337853e-74	0.0611773517741551	0.11	0.048	3.27710701864716e-70
Rgs3	1.92098955544357e-74	-0.104498440932939	0.095	0.167	3.70443625871738e-70
Rnf122	2.15077954725978e-74	0.106334727231381	0.168	0.093	4.14756327893576e-70
Fam111a	3.84912605232302e-74	-0.0625927561850093	0.048	0.11	7.42265467929971e-70
Plod3	4.84546146250735e-74	0.102583439824879	0.359	0.259	9.34398788429918e-70
H2afj	5.11968630202264e-74	0.0956209884394603	0.284	0.188	9.87280306482046e-70
Rpl19	1.05154697689549e-73	-0.104819541746199	0.934	0.92	2.02780319024526e-69
Cd63	1.21794308734379e-73	0.105168609143195	0.78	0.677	2.34868144963376e-69
Rpl12	3.11735754826951e-73	-0.110722291988455	0.864	0.855	6.01151229608292e-69
Grn	3.4212937939238e-73	0.10680399461057	0.937	0.881	6.59762295220265e-69
Prkd3	4.616195320745e-73	0.0740758414236224	0.162	0.089	8.90187105652466e-69
Bsg	1.00928315037973e-72	0.0498921479100679	0.792	0.691	1.94630162719227e-68
Hsp90b1	1.09802575823738e-72	0.124364576300045	0.793	0.704	2.11743287218496e-68
Cacybp	2.08055053049483e-72	0.085516887266537	0.216	0.131	4.01213364300624e-68
Gpr84	3.55556162665077e-72	-0.110829486231173	0.169	0.258	6.85654504083334e-68
Sult1a1	4.37808625475221e-72	0.0860895760666215	0.213	0.13	8.44270153366416e-68
Tnfaip3	5.14749992905379e-72	-0.115317880397245	0.14	0.222	9.92643886318733e-68
Jund	5.76664010137295e-72	-0.139756443463665	0.849	0.879	1.11203887714876e-67
Rbm5	5.71034448821883e-71	0.103563271862742	0.388	0.284	1.10118283110812e-66
Mal	1.02466585634244e-70	-0.0683193958087638	0.017	0.06	1.97596563737077e-66
Gngt2	1.0879054944811e-70	-0.117245172830352	0.335	0.424	2.09791695555735e-66
Scoc	1.22316099604791e-70	-0.122455748736403	0.383	0.473	2.35874366477879e-66
Sec11a	2.47605784800462e-70	0.0935562363656863	0.349	0.247	4.77482995409212e-66
