,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0060326,GO:0060326,cell chemotaxis,86/2724,243/14004,3.17171586207532e-09,1.6415071275268e-06,1.37248795486168e-06,Ccr6/Spp1/Fcgr3/Slamf8/Dusp1/Ccl3/Nr4a1/Ccl9/Pdgfb/Fcer1g/Hspb1/Ccl4/Calr/Csf1/Padi2/Itgam/Cxcl10/Ptn/Bin2/Aif1/Ccl2/Lgmn/Rps19/Ccr5/Wnk1/Ccl12/Ccl24/Mif/Epha2/Serpine1/Lgals3/Hmgb2/Jam3/Egr3/S100a8/Il1b/Itgb2/Creb3/C5ar2/Cxcl16/C1qbp/P2rx4/Cklf/Pla2g7/Swap70/Gas6/Gpr183/Vegfb/Ch25h/Rpl13a/Hbegf/Ccl7/Slamf1/Jaml/S100a9/Arrb2/Dock4/Rac2/Ccr7/Bst1/Rarres2/Coro1a/Bcar1/Cxcl2/Cx3cr1/C3ar1/Mpp1/Coro1b/Flt1/Cd74/Ccrl2/Pdgfrb/Prkcd/Cxcl14/Nckap1l/Csf3r/Lyn/Ifng/Rhog/Ano6/Itga1/Mospd2/Tiam1/Ddt/Ednrb/Lpar1,86
GO:0009144,GO:0009144,purine nucleoside triphosphate metabolic process,81/2724,225/14004,3.68290671783173e-09,1.747232328718e-06,1.46088633140659e-06,Fam20c/Hspa8/Ddit4/Pnp/Pid1/Slc25a25/Trem2/Aldoa/Ier3/Ada/Mif/Gpi1/Tpi1/Pgam1/Atp1a2/Ldha/Hk2/Mtch2/Nupr1/Atp5g2/Atp6v1b2/Cox7a2l/Nudt5/Atp5f1/Ndufb8/Tspo/Ndufa10/Atp5c1/Cox4i1/Uqcrh/Ola1/Ndufc2/Dld/Hk3/Rhoa/Sdhd/Bcl2l1/Zbtb7a/Igf1/Uqcrc1/Adk/Cox7c/Eif6/Atp5b/Uqcrb/Nme1/Zbtb20/Atp5a1/Impdh2/Aldoc/Ctns/Gapdh/Ndufb9/Cyc1/Nudt16/Ndufv1/Pink1/Surf1/Atp5k/Cox5a/Atp5e/Taz/Uqcc3/Stoml2/Uqcrfs1/Nipsnap2/Shmt2/Jmjd8/Mocs2/Atp5j2/Bid/Cox4i2/Atp5l/Ndufv2/Uqcr10/Atp5j/Adpgk/Dnm1l/Ndufb6/Ndufa12/Ndufs6,81
GO:0030595,GO:0030595,leukocyte chemotaxis,67/2724,177/14004,8.18603680497933e-09,3.5848544254421e-06,2.99734886090012e-06,Ccr6/Spp1/Fcgr3/Slamf8/Dusp1/Ccl3/Ccl9/Pdgfb/Fcer1g/Ccl4/Calr/Csf1/Padi2/Itgam/Cxcl10/Ptn/Aif1/Ccl2/Lgmn/Rps19/Wnk1/Ccl12/Ccl24/Mif/Serpine1/Lgals3/Jam3/S100a8/Il1b/Itgb2/Creb3/C5ar2/Cxcl16/C1qbp/Cklf/Pla2g7/Swap70/Gas6/Gpr183/Vegfb/Ch25h/Rpl13a/Ccl7/Slamf1/Jaml/S100a9/Rac2/Ccr7/Bst1/Rarres2/Coro1a/Cxcl2/Cx3cr1/C3ar1/Mpp1/Flt1/Cd74/Cxcl14/Nckap1l/Csf3r/Lyn/Ifng/Ano6/Itga1/Mospd2/Ddt/Ednrb,67
GO:0009205,GO:0009205,purine ribonucleoside triphosphate metabolic process,78/2724,218/14004,9.77015494106157e-09,3.97296371996168e-06,3.32185267996093e-06,Fam20c/Hspa8/Ddit4/Pnp/Pid1/Slc25a25/Trem2/Aldoa/Ier3/Mif/Gpi1/Tpi1/Pgam1/Atp1a2/Ldha/Hk2/Mtch2/Nupr1/Atp5g2/Atp6v1b2/Cox7a2l/Nudt5/Atp5f1/Ndufb8/Tspo/Ndufa10/Atp5c1/Cox4i1/Uqcrh/Ola1/Ndufc2/Dld/Hk3/Rhoa/Sdhd/Bcl2l1/Zbtb7a/Igf1/Uqcrc1/Cox7c/Eif6/Atp5b/Uqcrb/Nme1/Zbtb20/Atp5a1/Impdh2/Aldoc/Ctns/Gapdh/Ndufb9/Cyc1/Ndufv1/Pink1/Surf1/Atp5k/Cox5a/Atp5e/Taz/Uqcc3/Stoml2/Uqcrfs1/Nipsnap2/Shmt2/Jmjd8/Mocs2/Atp5j2/Bid/Cox4i2/Atp5l/Ndufv2/Uqcr10/Atp5j/Adpgk/Dnm1l/Ndufb6/Ndufa12/Ndufs6,78
GO:0007005,GO:0007005,mitochondrion organization,132/2724,432/14004,1.42405522678681e-08,5.40476427073156e-06,4.51900191967016e-06,Jun/Hsp90aa1/Hspd1/Pnp/Pid1/Vps13c/Mcl1/Trem2/Bag3/Ier3/Bbc3/Pmaip1/Bcl2/Oxa1l/Vat1/Gba/Chchd2/Hk2/Fez1/Gabarap/Mtch2/Gclc/Uqcrc2/Slc35f6/Cox7a2l/Cox18/Mpv17/Jtb/Ndufb8/Cdkn2a/Tspo/Gpx1/Hmgcl/Ndufa10/Agk/Sco2/Sfn/Sept4/Atad3a/Ndufc2/Nubpl/Ndufa6/Arrb2/Cnp/Selenon/Miga1/Tomm5/Ggnbp1/Slc25a5/Mrpl15/Sqstm1/Bcl2l1/Slc25a4/Ndufa1/Ndufb5/Igf1/Polg/Coa3/Acaa2/Mef2a/Becn1/Pet100/Uqcrb/Timm9/Ssbp1/Mtm1/Smurf1/Dmac2/Usp30/Triap1/Synj2bp/Phb2/Ndufb9/Atg3/Mfsd14a/Immt/Cebpa/Epas1/Ddhd2/Ttc19/Cisd2/Ndufc1/Tmem126b/Chchd3/Fundc2/Pink1/Surf1/Bax/Pdcd5/Coa4/Tomm20/Hspa1l/Apool/Prelid1/Taz/Uqcc3/Tomm22/Fam162a/Stoml2/Lmna/Cd24a/Nipsnap2/Tomm7/Tomm70a/Hsd17b10/Sdhaf4/Ndufab1/Cox17/Tomm40/Dnajc11/Akt3/Dmac1/Bid/Mrpl39/Sharpin/Ndufa9/Psmd10/Timm50/Chchd6/Uqcr10/Fnip1/Dnm1l/Ndufb6/Cstad/Ndufs6/Timm44/Mtfr1/Ndufs7/Dhodh/Atg5/Poldip2/Ndufaf4,132
GO:0042254,GO:0042254,ribosome biogenesis,89/2724,262/14004,1.65006511149773e-08,5.87113792484785e-06,4.90894370670574e-06,Ddx3x/Rps28/Rpl10a/Rpsa/Rps8/Rps14/Rps5/Npm1/Rps27/Rpl6/Rps7/Rpl35/Rps19/Rpl14/Rps16/Rps15/Rpl11/Rpl7/Rpl10/Rpl38/Zfp622/C1qbp/Rpl3/Rps6/Rps21/Rps24/Rpl24/Rps25/Glul/Rrp7a/Rplp0/Cdkn2a/Exosc7/Rps10/Rpl23a/Ebna1bp2/Mrpl36/Rpl7a/Imp3/Ncl/Rpl12/Rpl5/Utp11/Aatf/Esf1/Mrto4/Fcf1/Dkc1/Nop16/Nmd3/Znhit6/Gar1/Eif6/Pa2g4/Rpl35a/Ddx27/Rrp15/C1d/Rps17/Rps27l/Wdr18/Frg1/Mrpl11/Fbl/Rpl27/Nol8/Wdr12/Emg1/Rps2/Wdr75/Ddx56/Ddx17/Eri3/Traf7/Rrp1/Rsl24d1/Nob1/Noc4l/Trmt112/Ngdn/Bop1/Ftsj3/Nop56/Pten/Rpl7l1/Nsa2/Noc2l/Pes1/Ipo4,89
GO:0022613,GO:0022613,ribonucleoprotein complex biogenesis,123/2724,398/14004,2.16180324493344e-08,7.23949757259182e-06,6.05304908581364e-06,Eif2s3y/Ddx3x/Hsp90aa1/Hsp90ab1/Rps28/Rpl10a/Rpsa/Rps8/Rps14/Rps5/Npm1/Rps27/Rpl6/Rps7/Rpl35/Rps19/Srpk2/Rbm5/Rpl14/Rps16/Rps15/Rpl11/Rpl7/Rpl10/Rpl38/Zfp622/C1qbp/Rpl3/Rps6/Eif5/Eif2s1/Rps21/Aar2/Eif3d/Rps24/Rpl24/Rps25/Glul/Rrp7a/Rplp0/Cdkn2a/Celf2/Rpl13a/Exosc7/Rps10/Rpl23a/Pan3/Ebna1bp2/Mrpl36/Rpl7a/Imp3/Ncl/Cirbp/Rpl12/Ddx6/Rpl5/Utp11/Aatf/Snrpe/Esf1/Mrto4/Fcf1/Dkc1/Nop16/Nmd3/Znhit6/Ddx39b/Gar1/Sf3a3/Eif6/Pa2g4/Rpl35a/Ddx27/Gemin2/Rrp15/Crnkl1/Eif4b/C1d/Rps17/Rps27l/Rps23/Wdr18/Frg1/Mrpl11/Clns1a/Fbl/Luc7l/Dhx9/Ptges3/Rpl27/Nol8/Wdr12/Emg1/Rps2/Wdr75/Ddx56/Ruvbl1/Ddx17/Eri3/Traf7/Rrp1/Rsl24d1/Srpk1/Nob1/Eif2s3x/Prpf31/Noc4l/Trmt112/Snrpd1/Ngdn/Prmt7/Bop1/Ftsj3/Nop56/Pten/Mbnl1/Sf3a2/Rpl7l1/Snrpd2/Nsa2/Noc2l/Pes1/Ipo4,123
GO:0009199,GO:0009199,ribonucleoside triphosphate metabolic process,78/2724,222/14004,2.43723559173691e-08,7.70843456875458e-06,6.44513412037094e-06,Fam20c/Hspa8/Ddit4/Pnp/Pid1/Slc25a25/Trem2/Aldoa/Ier3/Mif/Gpi1/Tpi1/Pgam1/Atp1a2/Ldha/Hk2/Mtch2/Nupr1/Atp5g2/Atp6v1b2/Cox7a2l/Nudt5/Atp5f1/Ndufb8/Tspo/Ndufa10/Atp5c1/Cox4i1/Uqcrh/Ola1/Ndufc2/Dld/Hk3/Rhoa/Sdhd/Bcl2l1/Zbtb7a/Igf1/Uqcrc1/Cox7c/Eif6/Atp5b/Uqcrb/Nme1/Zbtb20/Atp5a1/Impdh2/Aldoc/Ctns/Gapdh/Ndufb9/Cyc1/Ndufv1/Pink1/Surf1/Atp5k/Cox5a/Atp5e/Taz/Uqcc3/Stoml2/Uqcrfs1/Nipsnap2/Shmt2/Jmjd8/Mocs2/Atp5j2/Bid/Cox4i2/Atp5l/Ndufv2/Uqcr10/Atp5j/Adpgk/Dnm1l/Ndufb6/Ndufa12/Ndufs6,78
GO:0009141,GO:0009141,nucleoside triphosphate metabolic process,82/2724,240/14004,4.48627880826424e-08,1.34423080291833e-05,1.12393090143883e-05,Fam20c/Hspa8/Ddit4/Pnp/Pid1/Slc25a25/Trem2/Aldoa/Ier3/Ada/Mif/Gpi1/Tpi1/Pgam1/Atp1a2/Ldha/Hk2/Mtch2/Nupr1/Atp5g2/Atp6v1b2/Cox7a2l/Nudt5/Atp5f1/Ndufb8/Tspo/Ndufa10/Atp5c1/Cox4i1/Uqcrh/Ola1/Ndufc2/Dld/Hk3/Rhoa/Sdhd/Bcl2l1/Zbtb7a/Igf1/Uqcrc1/Adk/Cox7c/Eif6/Atp5b/Uqcrb/Nme1/Zbtb20/Atp5a1/Impdh2/Aldoc/Ctns/Gapdh/Ndufb9/Cyc1/Nudt16/Ndufv1/Pink1/Surf1/Atp5k/Cox5a/Atp5e/Taz/Uqcc3/Stoml2/Uqcrfs1/Nipsnap2/Shmt2/Jmjd8/Mocs2/Atp5j2/Bid/Cox4i2/Atp5l/Ndufv2/Uqcr10/Atp5j/Adpgk/Dnm1l/Ndufb6/Ndufa12/Suclg1/Ndufs6,82
GO:0061077,GO:0061077,chaperone-mediated protein folding,27/2724,51/14004,9.52141768047176e-08,2.71027154274629e-05,2.26609740795228e-05,Hspa8/Hspa1b/Hsph1/Dnajb1/Hspb1/Hspe1/Hspa1a/Pdia4/Dnajb14/Fkbp1a/Fkbp5/Hspa5/Fkbp4/Dnajb4/H2-DMb1/Cct2/St13/Cd74/Chordc1/Ptges3/Pdcd5/Ppid/Tor1a/Hspa1l/Dnajb6/Sgta/H2-DMa,27
GO:0070997,GO:0070997,neuron death,109/2724,352/14004,1.22278648196129e-07,3.31491592466936e-05,2.77164935911227e-05,Apoe/Jun/Egr1/Fos/Cacna1a/C1qa/Ctsz/Plau/Ccl3/Hsph1/Hspd1/Grn/Hsp90ab1/Ddit4/Btg2/Pigt/Axl/Rel/Csf1/Ppt1/Mcl1/Npm1/Hmox1/Fcgr2b/Lgmn/Rack1/Ccr5/Bbc3/Pmaip1/Srpk2/Ccl12/Bcl2/Sigmar1/Ubb/Rapsn/Kcnma1/Nes/Tnf/Il1b/Cebpb/Kcnip3/Gpi1/Gba/Casp9/Rilpl1/Eif2s1/Gh/Gclc/Cbl/Trp53bp2/Vegfb/Cln3/Mt1/Gpx1/Hyou1/Ache/Ptprz1/Tnfrsf1a/Slc7a11/Smo/Arrb2/Rhoa/Mef2c/Bcl2l1/Igf1/Abl1/Ube2v2/Coro1a/Cpeb4/Cdc42/Cxcl2/App/Cx3cr1/Alkbh1/Aatk/Hdac1/Kdm2b/Cd200r1/Picalm/Ddit3/Ralbp1/Prnp/Casp6/Gapdh/Agt/Pin1/Atf4/Pink1/Bax/Hdac7/Agrn/Fam162a/Nr4a2/Nae1/Dtnbp1/Nr3c1/Ikbkb/Creb1/Bhlhb9/Slc30a10/Unc5b/Nrbp2/Tlr4/Itga1/Nono/Psmc1/Hsf1/Aimp2/Stambp,109
GO:0002521,GO:0002521,leukocyte differentiation,139/2724,477/14004,1.46681391175258e-07,3.79571436345793e-05,3.17365191815559e-05,Fam20c/Ccr6/Jun/Egr1/Fos/Tmem176a/Tmem176b/C1qc/Hsp90aa1/Slamf8/Ccl3/Nfkbiz/Tfe3/Fcer1g/Tnfaip3/Axl/Gnas/Junb/Lgals1/Tnfrsf11a/Pnp/Csf1/Nfkbid/Itgam/Trem2/Atp6ap1/Cd79b/Ada/Ighm/Bcl2/Irf1/Vsir/Epha2/Cd81/Cd83/Rpl22/Tnf/Egr3/Il1b/Cebpb/Abl2/Gadd45g/H2-Ab1/Nrarp/Il7r/Smad7/Rps6/Cd300lf/Kdelr1/Itpkb/Cmtm7/Mafb/Gas6/Inpp4b/Cebpg/B2m/Tob2/Gpr183/Psen2/H2-Oa/Rassf2/Zeb1/Cdkn2a/Itm2a/Gmpr2/Asxl2/Tnfsf8/Jag2/Slamf1/Zfp36l2/Car2/Lrrk1/Prr7/Clptm1/Rhoa/Itgb3/Ccr7/Ly6d/Trf/Mef2c/Bcl2a1d/Zbtb7a/Pirb/Abl1/Klf10/Shb/App/Hs1bp3/Zfp36l1/Nme1/Prtn3/Gps2/Adrm1/Nlrp3/Zc3h12a/Foxp1/Nfatc1/Glo1/Cd74/Mmp14/Cebpa/Relb/Farp2/Thoc5/Tspan2/Hdac5/Nckap1l/Bax/Bcl3/Hdac7/Ly9/Tfrc/Rhoh/Prelid1/6030468B19Rik/Dhrs7b/Cd24a/Lyn/Cited2/Creb1/Mitf/Irf4/Igkc/Ifng/Batf3/Stat6/Il11ra1/Zmiz1/Irf2bp2/Zfpm1/Tusc2/Ireb2/Fnip1/H2-DMa/Fzd8/Cd79a/Ctnnbip1/Atg5/Pik3r1,139
GO:0032680,GO:0032680,regulation of tumor necrosis factor production,54/2724,142/14004,1.879054188453e-07,4.65106760646215e-05,3.88882519001578e-05,Fcgr3/Ccl3/Hspd1/Zfp36/Sirpa/Fcer1g/Hspb1/Tnfaip3/Ccl4/Axl/Cd14/Cybb/Cyba/Trem2/Ccl2/Ccr5/Lpl/Vsir/Mif/Arid5a/Selenos/Cd84/C5ar2/Gas6/Tlr1/Tspo/Tnfrsf1a/Slamf1/Ncl/Arrb2/Ccr7/Igf1/Tbc1d23/App/Cx3cr1/Hdac1/Zbtb20/Mapkapk2/Clec4a2/Zc3h12a/Errfi1/Ltf/Dhx9/Havcr2/Bcl3/Cyp2j6/Cd24a/Ly96/Ifng/Tlr4/Hsf1/Ddt/Pik3r1/Trim27,54
GO:1901214,GO:1901214,regulation of neuron death,100/2724,319/14004,2.10939577869163e-07,5.0036625700381e-05,4.18363496107173e-05,Apoe/Jun/Egr1/Fos/Cacna1a/C1qa/Ctsz/Ccl3/Hsph1/Hspd1/Grn/Hsp90ab1/Ddit4/Btg2/Axl/Rel/Csf1/Ppt1/Mcl1/Npm1/Hmox1/Fcgr2b/Lgmn/Rack1/Bbc3/Pmaip1/Srpk2/Ccl12/Bcl2/Sigmar1/Ubb/Rapsn/Kcnma1/Nes/Tnf/Il1b/Cebpb/Kcnip3/Gpi1/Gba/Casp9/Rilpl1/Eif2s1/Gh/Gclc/Cbl/Trp53bp2/Vegfb/Cln3/Mt1/Gpx1/Hyou1/Ptprz1/Tnfrsf1a/Slc7a11/Smo/Arrb2/Rhoa/Mef2c/Bcl2l1/Igf1/Abl1/Ube2v2/Coro1a/Cpeb4/Cdc42/Cx3cr1/Alkbh1/Hdac1/Kdm2b/Cd200r1/Picalm/Ddit3/Ralbp1/Prnp/Casp6/Agt/Pin1/Atf4/Pink1/Bax/Hdac7/Agrn/Nr4a2/Nae1/Dtnbp1/Nr3c1/Ikbkb/Creb1/Bhlhb9/Slc30a10/Unc5b/Nrbp2/Tlr4/Itga1/Nono/Psmc1/Hsf1/Aimp2/Stambp,100
GO:0042255,GO:0042255,ribosome assembly,30/2724,62/14004,2.55370737001135e-07,5.76123739622924e-05,4.81705427824542e-05,Ddx3x/Rps28/Rpsa/Rps14/Rps5/Rps27/Rpl6/Rps19/Rps15/Rpl11/Rpl10/Rpl38/C1qbp/Rpl3/Rpl24/Rps25/Rrp7a/Rplp0/Rps10/Rpl23a/Rpl12/Rpl5/Mrto4/Eif6/Rps27l/Mrpl11/Rps2/Traf7/Rsl24d1/Bop1,30
