p_val	avg_logFC	pct.1	pct.2	p_val_adj
Hba-a2	0	-0.336423468821772	0.312	0.602	4.94065645841247e-324
Rnase4	0	-0.342113841932402	0.693	0.896	4.94065645841247e-324
Sparc	0	-0.342341598275413	0.959	0.991	4.94065645841247e-324
P2ry12	0	-0.389666187857217	0.817	0.936	4.94065645841247e-324
Ccr6	0	-0.417079450829622	0.033	0.41	4.94065645841247e-324
Arsb	0	-0.426018630923566	0.251	0.624	4.94065645841247e-324
Gatm	0	-0.687002037912271	0.21	0.762	4.94065645841247e-324
Hbb-bs	0	-0.753348044479111	0.84	0.998	4.94065645841247e-324
Cst3	0	-0.890284787699109	1	1	4.94065645841247e-324
Gm26825	0	-1.13391297865266	0.105	0.715	4.94065645841247e-324
Rpl19	1.48219693752374e-323	0.308101655892194	0.954	0.934	2.85826857432078e-319
Bst2	1.33397724377137e-322	0.288029687193532	0.39	0.178	2.5724417168887e-318
Rpl18a	1.4362488324605e-320	0.310008189249093	0.978	0.958	2.76966224851684e-316
H2-D1	4.87262855963658e-317	0.369633867375017	0.751	0.705	9.39637691440319e-313
Tmem119	4.15351100841542e-313	-0.322745335424877	0.83	0.937	8.00963062862829e-309
Bcl2a1b	1.67618282239142e-300	0.308825093400997	0.333	0.123	3.23235095469962e-296
Csf1r	1.98320181638359e-300	-0.220247567748516	0.988	0.996	3.82440638271411e-296
Ldhb	4.84971167991397e-300	-0.31865643504133	0.565	0.787	9.3521840035461e-296
Rps19	7.16399755451344e-300	0.304655585996762	0.932	0.898	1.38150528841237e-295
Fth1	3.59274501466149e-289	0.33651372335229	0.999	0.996	6.92824948627321e-285
Cst7	3.13232784255443e-288	0.223929710577753	0.155	0.02	6.04038101158195e-284
C5ar1	1.61668995639431e-281	0.225146397197812	0.266	0.08	3.11762491191079e-277
Rps23	1.88928870903201e-281	0.281955701121098	0.946	0.923	3.64330434649733e-277
Rpsa	2.74387354392317e-281	0.296212788795048	0.923	0.898	5.29128574210145e-277
Plau	1.55743870710466e-280	-0.276056773072107	0.071	0.265	3.00336480278063e-276
Crlf2	1.23795471595704e-279	0.222532896305327	0.262	0.082	2.38727187425157e-275
Hexa	3.64816909893802e-273	-0.263879088234787	0.747	0.908	7.03512929039207e-269
Rps24	1.58649618004531e-272	0.294189094878609	0.987	0.979	3.05939923359938e-268
Hba-a1	2.0550982218635e-272	-0.299801914778636	0.388	0.647	3.96305141104156e-268
Lpl	9.30986258075731e-268	0.353370562247586	0.235	0.066	1.79531390007324e-263
Rpl39	1.5067383335064e-260	0.287229345653353	0.964	0.941	2.90559420233374e-256
Ang	7.56446602643166e-260	0.223203203459638	0.333	0.139	1.45873162853708e-255
Rpl24	8.13868731990928e-258	0.25492488352671	0.787	0.746	1.56946446277131e-253
Rapgef5	2.55848336660193e-255	-0.236039323464343	0.184	0.41	4.93377932415517e-251
Rps20	8.26114415510482e-255	0.278313321390972	0.943	0.915	1.59307903887041e-250
C1qc	3.87920385628214e-253	0.228786098172835	0.998	0.997	7.48065671645448e-249
Rbpms	2.10690219944532e-248	0.228661743456014	0.248	0.075	4.06295020141036e-244
Ptgds	1.20435022043779e-246	0.240001533762068	0.243	0.071	2.32246896509223e-242
Hpgd	1.41000476352927e-246	0.225762786014365	0.31	0.117	2.71905318598985e-242
Pnp	4.60736696964032e-246	-0.258647117143869	0.441	0.677	8.8848464642544e-242
Pmepa1	2.83449034962103e-244	-0.368545075404817	0.578	0.763	5.46603119020919e-240
Rpl14	8.71000550781529e-243	0.247710965913654	0.861	0.827	1.6796374621271e-238
Cd52	6.36001322288808e-239	0.349742995803206	0.541	0.417	1.22646494990174e-234
Rps16	2.20180408185259e-237	0.269121649430249	0.961	0.947	4.24595899144453e-233
Plp1	4.21922295294023e-235	0.241262331870005	0.288	0.105	8.13634954244994e-231
Rps13	7.13103816637228e-231	0.252442966383084	0.927	0.902	1.37514940000323e-226
Ywhah	3.55295271974827e-225	-0.260038875221889	0.505	0.718	6.85151402476257e-221
Fam20c	5.03472703073266e-225	-0.277670926513625	0.095	0.273	9.70896760606487e-221
Gpr34	1.02215250139693e-224	-0.289421677687994	0.689	0.851	1.97111888369383e-220
Rpl17	1.68682695505573e-223	0.25782824506934	0.901	0.872	3.25287710012946e-219
Cap1	3.31440712669452e-219	-0.213388414074748	0.227	0.445	6.39150270311772e-215
Rps27a	9.03167305727101e-219	0.247998771384186	0.973	0.96	1.74166783236414e-214
Rps10	4.79391401480657e-218	0.255383954046993	0.966	0.951	9.24458378615298e-214
Rps7	7.8781283035095e-217	0.242397233343391	0.751	0.697	1.51921826204877e-212
Rpl3	5.76790957021691e-216	0.241012075018361	0.888	0.866	1.11228368152063e-211
Ccl9	1.06219726666776e-215	0.230703882991894	0.259	0.097	2.04834120904212e-211
Rpl37a	4.10106991952538e-210	0.254164980498382	0.956	0.934	7.90850323281274e-206
Rps12	5.90039723146058e-209	0.252836502444052	0.936	0.91	1.13783260211486e-204
Tmem176a	1.62922440442243e-206	-0.271493801192881	0.507	0.712	3.14179634148822e-202
Rpl27a	2.57185643662901e-206	0.247814349568496	0.982	0.97	4.95956795239538e-202
Fcer1g	3.48268291862782e-205	0.229648907178503	0.967	0.952	6.71600574028189e-201
Rbm3	1.09465790598325e-203	0.228842461892207	0.443	0.294	2.1109383058981e-199
Rps15a	1.01770927693485e-199	0.254900434155316	0.947	0.924	1.96255056964116e-195
Cd300a	1.10683567064285e-196	-0.201360049137234	0.206	0.405	2.13442190726768e-192
Tmem176b	1.23750064500303e-196	-0.259125489324382	0.666	0.833	2.38639624382385e-192
Fau	1.56908172278725e-196	0.249168362323952	0.995	0.993	3.02581719422292e-192
Rpl36	8.04907049397137e-192	0.221933805443684	0.832	0.819	1.55218275405744e-187
Pla2g15	1.2367130326038e-190	-0.210320464483337	0.347	0.56	2.38487741207317e-186
Rpl18	2.37090744678065e-187	0.217126333301695	0.907	0.888	4.5720579203718e-183
Cadm1	1.34790479485476e-186	-0.210983108657678	0.269	0.475	2.59929960639792e-182
Ctsa	2.42056711873354e-185	-0.216214785178878	0.831	0.93	4.66782163176576e-181
Rps6	5.2300530116383e-184	0.210975426415126	0.804	0.777	1.00856342276433e-179
Rps25	1.15065046737751e-181	0.201189895099216	0.861	0.85	2.21891436129078e-177
Rps4x	1.55048679787686e-174	0.2248388137657	0.974	0.962	2.98995874102574e-170
S100a9	2.54427497798929e-174	-0.679245126658726	0.089	0.244	4.90637986755454e-170
Adgrg1	2.16429661084411e-173	-0.203910887370105	0.333	0.536	4.17362958435179e-169
Ccl3	1.79863470726141e-170	0.518625966373667	0.634	0.505	3.46848716948291e-166
Rpl28	2.41319502132979e-166	0.205394733166624	0.913	0.896	4.65360527913237e-162
Rps5	4.33392060215379e-166	0.221493554155123	0.92	0.895	8.35753248919338e-162
Rpl13	9.5146158312797e-166	0.219626271772425	0.99	0.983	1.83479851690398e-161
Rpl37	7.93419328824884e-164	0.209386537888932	0.936	0.929	1.53002983370591e-159
Rpl10a	6.37232388627722e-162	0.202871160450905	0.878	0.865	1.2288389382297e-157
Sox4	2.46650648070565e-155	-0.336839496455864	0.324	0.516	4.75641109739277e-151
Rpl6	1.36814788369725e-154	0.201470400878525	0.903	0.888	2.63833637892177e-150
Rpl34	2.98597256613595e-150	0.207541504501942	0.947	0.933	5.75814949653656e-146
Rps8	1.56643409900752e-149	0.204367681618725	0.971	0.958	3.0207115165261e-145
Eef1a1	4.49595587624858e-144	0.204388121013132	0.995	0.995	8.67000131175776e-140
Fam46a	8.58587653866812e-142	-0.236497818336538	0.309	0.489	1.65570043171676e-137
Ier3	2.54576866220921e-136	0.366176981174536	0.382	0.237	4.90926028820423e-132
H3f3b	1.24090153287168e-125	0.297358371550016	0.915	0.886	2.39295451598976e-121
S100a8	4.53709984102935e-114	-0.478312299491299	0.06	0.167	8.74934333344099e-110
Mcl1	3.58119512975336e-105	0.224167439742593	0.553	0.491	6.90597668821638e-101
Cd9	2.96154642876265e-104	0.201977973506395	0.856	0.863	5.71104613322589e-100
Cxcl10	8.28967974152391e-100	0.344432962160842	0.164	0.07	1.59858184135547e-95
Gm42418	2.63304155199447e-89	0.206812878695397	0.831	0.811	5.07755732886614e-85
Ppp1r15a	1.87314565865957e-88	0.226723308612466	0.611	0.513	3.61217408815912e-84
Hspa1b	1.34832186323101e-84	-0.289593988149393	0.609	0.713	2.60010388105469e-80
Spp1	1.34493840172482e-75	0.418740935949802	0.172	0.107	2.59357921388615e-71
Dusp1	3.17319565268248e-69	0.266560269951877	0.622	0.529	6.1191904966329e-65
Zfp36	3.43790674457481e-66	0.212521705909052	0.532	0.434	6.62965936623806e-62
Ier2	5.4066989131828e-64	0.253452031689986	0.442	0.344	1.04262781841817e-59
Ccl4	3.52152281562596e-62	0.302769447511208	0.752	0.663	6.7909045976531e-58
Fosb	2.54049885643647e-61	0.212964756982401	0.418	0.316	4.89909799475208e-57
Fos	7.84843581077581e-61	0.242184866528093	0.738	0.661	1.51349236175001e-56
Nfkbia	1.43661109300563e-59	0.218417231683693	0.587	0.535	2.77036083175206e-55
Ccl2	6.35682484812879e-57	0.201067950730878	0.143	0.073	1.22585010371316e-52
Meg3	2.7759580110848e-52	0.274236177213299	0.075	0.028	5.35315742857592e-48
Cxcl2	7.89736323073632e-51	0.2835148641494	0.172	0.1	1.52292752541519e-46
Serpine1	6.32782938437724e-50	-0.288260325302188	0.179	0.264	1.22025861848331e-45
Adamts1	6.90890410029616e-43	-0.229941810914303	0.399	0.488	1.33231306670111e-38
Vtn	4.02740485188035e-41	-0.274076154201986	0.044	0.096	7.76644751636606e-37
