	p_val	avg_logFC	pct.1	pct.2	p_val_adj
S100a9	6.79195902016646e-123	-0.427766153220245	0.089	0.214	1.3097613774489e-118
Guk1	1.06664601689466e-122	0.124610697695918	0.207	0.092	2.05692017897966e-118
Rpl37	1.08579764658569e-121	0.195210401408521	0.936	0.901	2.09385218167584e-117
Selplg	1.49821392259804e-120	-0.161631903752786	0.944	0.971	2.88915572833806e-116
Ddit4	1.50823557396369e-119	0.151229352935735	0.157	0.055	2.90848148083159e-115
Rps15a	3.92814006465287e-119	0.195501024543491	0.947	0.898	7.5750253006766e-115
mt-Nd4	7.0658338759086e-119	0.255518897437487	0.952	0.918	1.36257540463021e-114
Ctsb	8.63326025669062e-119	0.244252088897675	0.984	0.974	1.66483790790022e-114
Rps11	1.82235810917795e-118	0.188024108250755	0.967	0.938	3.51423537773875e-114
Rpl6	2.49791693159955e-118	0.19512565511725	0.903	0.85	4.81698301089657e-114
Rpl9	3.37485339095274e-118	0.187954909655303	0.808	0.751	6.50806727911327e-114
Plxdc2	1.27610557998094e-117	-0.195638476726476	0.563	0.708	2.46084200043525e-113
Sult1a1	2.25608219003601e-117	0.138679095884455	0.246	0.13	4.35062889526544e-113
Tanc2	1.55243882986407e-114	-0.177042427198253	0.328	0.488	2.99372303950986e-110
Rps10	1.92924956340307e-114	0.188239978563667	0.966	0.936	3.72036485806648e-110
Egr1	2.78139550631119e-114	-0.278674284645152	0.601	0.733	5.3636430943705e-110
Rps7	1.37104290839758e-113	0.194714742715016	0.751	0.677	2.64391914455388e-109
Fam102b	2.30496175396373e-113	-0.170762690299095	0.3	0.462	4.44488824634366e-109
Rpl27a	3.35871258020613e-112	0.182096580383694	0.982	0.96	6.47694133966951e-108
Rpl37a	7.77303865134829e-111	0.188649512915941	0.956	0.92	1.49895277352601e-106
Rpl36a	4.9603703599894e-110	0.187526386264817	0.608	0.51	9.56557820220355e-106
S100a8	5.92465764617246e-108	-0.370175417769053	0.06	0.164	1.1425109804879e-103
Lrba	5.9424106004174e-107	-0.138531419482539	0.134	0.263	1.14593446018449e-102
Rpl24	9.25080311235071e-107	0.18214003630082	0.787	0.736	1.78392487218571e-102
Fau	6.4504398429321e-106	0.180214118999898	0.995	0.99	1.24390281931103e-101
Bin2	1.17573710822783e-105	-0.16493945444895	0.324	0.476	2.26729143950655e-101
Cebpb	4.9720718902924e-104	0.27746091127505	0.587	0.472	9.58814343323987e-100
Rps4x	9.6504930892534e-103	0.175208768393696	0.974	0.945	1.86100108733162e-98
Tpt1	5.86973076740133e-100	0.159665853991224	0.997	0.995	1.13191888118567e-95
Tgfbr1	6.52009594366952e-100	-0.168279584907636	0.601	0.742	1.25733530177723e-95
Rtcb	1.43405539477551e-99	0.146004384225927	0.355	0.238	2.76543242328509e-95
Hexa	3.07900738296471e-99	-0.161232163595073	0.747	0.846	5.93755783730915e-95
Rpl35	1.13818122760179e-98	0.150541459505456	0.386	0.277	2.19486867930729e-94
Rpl22l1	1.51236762339351e-98	0.170497796078574	0.452	0.336	2.91644972495205e-94
Rpl15	1.53975780806075e-98	0.174445754830992	0.831	0.777	2.96926895706435e-94
Itm2b	1.06124294580868e-97	-0.119193238181935	0.998	0.999	2.04650089669746e-93
Rps13	5.43131723686725e-97	0.170097051944803	0.927	0.882	1.04737521595748e-92
Vsir	4.19907570628761e-95	-0.162216751928715	0.81	0.884	8.09749759200503e-91
Spp1	2.00991352291523e-94	0.416554100057797	0.172	0.081	3.87591723758972e-90
Rpl8	1.14655614899869e-92	0.164788131103469	0.897	0.851	2.21101887772908e-88
Ctsl	3.28696128401575e-91	0.208257329397371	0.926	0.901	6.33857614009598e-87
Rpl38	1.68020336520973e-90	0.173927262086154	0.78	0.726	3.24010416947043e-86
Rpl29	2.99055159904813e-90	0.149127660714004	0.72	0.701	5.76697970360441e-86
Itgam	3.9983482456168e-89	-0.149827767040674	0.317	0.457	7.71041475684743e-85
Elmo1	1.53233941707579e-88	-0.143316999863696	0.319	0.463	2.95496333188896e-84
Hpgd	1.63389302088475e-88	-0.149744008978593	0.31	0.452	3.15079930147415e-84
Rps21	3.01389279619062e-87	0.16815660467767	0.955	0.924	5.81199086817398e-83
Rpl34	6.45738046634357e-87	0.163964264479639	0.947	0.915	1.24524124912969e-82
Nav2	6.89006610181039e-87	-0.138611505418692	0.271	0.41	1.32868034707312e-82
Dlk1	1.12133803522961e-85	0.0541697353472794	0.031	0.001	2.16238826713679e-81
mt-Nd2	2.18103989797766e-85	0.252221585168426	0.956	0.932	4.20591733926013e-81
Upk1b	2.32595474482171e-85	-0.0783557991484066	0.027	0.096	4.48537112991418e-81
Rpl18a	3.01798300397062e-85	0.160726178401472	0.978	0.956	5.81987842485694e-81
Enpp2	7.83624862007115e-85	0.203940430671581	0.276	0.16	1.51114218389452e-80
Susd3	3.18552086927904e-83	-0.136268273389779	0.331	0.471	6.14295844431771e-79
Srgn	3.59857925250354e-83	0.179606082695946	0.566	0.486	6.93950023052783e-79
Rps27	1.67303492641085e-82	0.168369254201547	0.807	0.735	3.22628055209069e-78
Hspa1a	2.64049781102564e-82	-0.220714975357104	0.852	0.903	5.09193597878185e-78
Smap2	7.05416352291561e-82	-0.157492087239069	0.491	0.623	1.36032489375905e-77
Rack1	3.50125683490509e-81	0.157866531158402	0.851	0.794	6.75182368043098e-77
Qk	9.16699314245592e-81	-0.160902874710364	0.616	0.731	1.7677629575912e-76
Rpl35a	2.64527696472154e-80	0.159281625084637	0.968	0.952	5.10115209876902e-76
Calm2	4.27512782734131e-80	-0.14768373768536	0.568	0.699	8.24415650224498e-76
Macf1	6.54443374101316e-80	-0.150574238250679	0.382	0.515	1.26202860261698e-75
Unc93b1	6.72146552302094e-80	-0.146053473512172	0.816	0.879	1.29616741145936e-75
Fcgr3	2.90008449673182e-76	0.163954774060172	0.888	0.848	5.59252294349764e-72
Scg2	1.11616572580482e-75	0.0330468377921935	0.027	0	2.15241398564202e-71
Cyth4	4.34691140319092e-75	-0.148735829604083	0.569	0.694	8.38258394991337e-71
Hpgds	7.59263100567036e-75	-0.158595193031258	0.51	0.634	1.46416296313347e-70
Rpl18	5.26562000054115e-74	0.149121883726925	0.907	0.865	1.01542216090436e-69
Hba-a2	1.06369485511088e-73	-0.210943932065816	0.312	0.441	2.05122915859581e-69
Resp18	2.41416267286697e-73	0.028902169782675	0.025	0	4.65547129835666e-69
Rpl11	4.93227537384283e-73	0.148241217565557	0.853	0.806	9.51139983091851e-69
Hexb	2.46482673442767e-72	-0.10266667096851	1	1	4.75317187467032e-68
Epb41l2	1.86235544277615e-71	-0.144526363324224	0.569	0.689	3.59136623584953e-67
Col27a1	6.7960521526896e-71	-0.118770447131852	0.208	0.324	1.31055069712466e-66
Ier3	9.47484017107961e-71	0.278195042463571	0.382	0.294	1.82712817859099e-66
Ftl1	1.20674043109841e-70	0.175005934631362	0.993	0.983	2.32707824733016e-66
Nnat	4.16595857708878e-70	0.103452358831514	0.177	0.09	8.033634520058e-66
Rps23	4.42442122307994e-70	0.148611781548862	0.946	0.921	8.53205388658735e-66
Rps26	1.88513274121633e-69	0.153569430551585	0.775	0.715	3.63528997816157e-65
Gpx3	4.17771568173235e-69	0.032533223942067	0.031	0.002	8.05630692065266e-65
Hcar2	7.47325676904397e-69	0.102829599689943	0.13	0.058	1.44114283534244e-64
Gm47283	1.15608076000133e-68	0.0828386675982201	0.153	0.075	2.22938613758656e-64
Cd52	7.60712226265332e-68	0.194128376683709	0.541	0.465	1.46695745713007e-63
Grn	8.15250775331123e-68	0.168567474235324	0.916	0.881	1.57212959514854e-63
Cd300lf	1.6529354473013e-67	0.0600274903241271	0.07	0.019	3.18752071657583e-63
Rpl30	9.67241661807963e-67	0.143683019421901	0.964	0.945	1.86522882063048e-62
Rps25	3.58512238628014e-66	0.140602471690674	0.861	0.83	6.91355000970262e-62
Ms4a6c	5.89471522627137e-66	0.0993940789247128	0.179	0.1	1.13673688423417e-61
Rpl26	6.13719436641255e-65	0.149245389601215	0.946	0.928	1.183496561619e-60
Cltc	1.12822979055337e-64	-0.133397820867032	0.362	0.483	2.17567832810313e-60
Gm42031	2.16859976748373e-64	0.0544413457209376	0.06	0.016	4.18192779161563e-60
Cyfip1	8.20509741222678e-64	-0.129687742556586	0.497	0.619	1.58227098497381e-59
Nav3	1.93011715191368e-63	-0.120496628943895	0.232	0.344	3.72203791575034e-59
Evi2a	5.35405232699906e-63	-0.119105868282373	0.335	0.456	1.0324754507385e-58
F11r	1.1735908180346e-62	-0.118603902812687	0.386	0.508	2.26315253349793e-58
Ldhb	1.19291879944846e-62	-0.145707203279243	0.565	0.674	2.30042461285641e-58
Ogfrl1	2.1356553104601e-62	0.124912150144243	0.376	0.291	4.11839770069125e-58
Hspd1	2.27037823054192e-62	-0.221932159678142	0.388	0.491	4.37819737977703e-58
Hsp90aa1	7.65061288765343e-62	-0.223843556371425	0.853	0.877	1.47534418925509e-57
Cmtm6	8.83158800164358e-62	-0.12581918629393	0.34	0.457	1.70308343023695e-57
Tlr2	2.86311660617734e-61	0.162010079066444	0.332	0.262	5.52123406335237e-57
Golm1	5.14772194007848e-61	-0.129781183539264	0.427	0.546	9.92686698924735e-57
Rps9	1.27266995277932e-60	0.137189469281493	0.976	0.956	2.45421673693964e-56
Lag3	1.3104991348664e-60	-0.127177652166646	0.461	0.583	2.52716653167636e-56
Cd63	1.62077332316847e-60	0.166966664874632	0.728	0.677	3.12549927639808e-56
Fchsd2	1.64998109165469e-60	-0.108163477984277	0.198	0.304	3.18182353714691e-56
Cttnbp2nl	1.83478538235923e-60	-0.113332382897114	0.248	0.357	3.53820013134153e-56
Eef2	2.91167314140889e-60	0.131437136626676	0.75	0.704	5.61487048589291e-56
Rpl28	4.93359419477531e-60	0.134463798160336	0.913	0.882	9.5139430452047e-56
Camp	9.9263045164701e-60	-0.0906993552936932	0.004	0.037	1.91418856295609e-55
Tshb	1.39941050282691e-59	0.0190750947529313	0.021	0.001	2.69862321365142e-55
Frmd4a	4.37898616103691e-59	-0.111685127000946	0.426	0.547	8.44443691294358e-55
Lpl	1.08064717864353e-58	0.196186552090018	0.235	0.156	2.08392001929618e-54
Rpl10	1.68362454499142e-58	0.121546180236584	0.742	0.707	3.24670157256146e-54
Hspb1	2.6184474751128e-58	-0.236200309449647	0.341	0.458	5.04941411100753e-54
Nckap1l	3.57884881223527e-58	-0.111667257730262	0.26	0.367	6.90145204951449e-54
Ptn	4.80026976212785e-58	-0.31206075525581	0.048	0.112	9.25684020928734e-54
Bst2	7.46837856988856e-58	0.124316833638875	0.39	0.315	1.44020212341731e-53
Rpl7a	2.52094330416085e-57	0.120775237862946	0.678	0.634	4.86138706774379e-53
Tmem173	4.42010692820041e-57	-0.117163582589342	0.301	0.412	8.52373420034168e-53
Ddx3y	7.23895223103207e-57	0.0210640963967615	0.019	0	1.39595954823222e-52
Trem2	1.50210852591386e-56	-0.106246009365743	0.981	0.985	2.89666608137229e-52
Arhgap5	3.10554107088307e-56	-0.127256226509881	0.49	0.605	5.98872540109092e-52
Srgap2	1.25752643140001e-55	-0.109825274184242	0.488	0.605	2.42501397031179e-51
Pdlim4	1.55350889162494e-55	-0.0923390995743296	0.139	0.229	2.99578654660954e-51
Sall1	3.40908649115428e-55	-0.0996374754629569	0.204	0.306	6.57408238954191e-51
Itga6	9.40883784304389e-55	-0.126446367982233	0.32	0.432	1.81440028965258e-50
Il6st	3.09630772390198e-54	-0.0903036729396639	0.141	0.23	5.97091981477259e-50
Ptgds	4.17676698875811e-54	0.114444784815374	0.243	0.152	8.05447746112113e-50
Meg3	2.6129578266222e-53	0.267474431740368	0.075	0.027	5.03882787285825e-49
Prex1	2.75580129995225e-53	-0.105528134429824	0.248	0.35	5.31428722682791e-49
Ivns1abp	7.0317312503088e-53	-0.112524434446028	0.329	0.438	1.35599905430955e-48
Camk1	7.3394857488066e-53	-0.123593534751761	0.471	0.58	1.41534643179987e-48
Nr3c1	1.05688013004259e-52	-0.0976077283778088	0.191	0.286	2.03808764277413e-48
Zbtb16	3.38337633257961e-52	0.031278816483916	0.032	0.005	6.52450291974652e-48
Soga1	5.0635424920132e-52	-0.087701808900937	0.152	0.243	9.76453534159826e-48
Scamp2	7.85877963780324e-52	-0.118857474149159	0.532	0.641	1.51548706535398e-47
Pmepa1	3.23014510557305e-51	-0.121441577245775	0.578	0.681	6.22901182158707e-47
Arhgef40	3.63293033980701e-51	-0.0681458767212534	0.069	0.137	7.00574286728384e-47
Klk6	5.54076652878264e-51	0.0362468617805642	0.035	0.006	1.06848141741044e-46
Man2b1	9.94129014801973e-51	0.126943635333368	0.77	0.729	1.91707839214412e-46
Trio	1.91394516244018e-50	-0.0964457509349593	0.13	0.213	3.69085185124964e-46
Rapgef5	2.62958168560523e-50	-0.0944455008465291	0.184	0.278	5.07088532252113e-46
Inpp4b	4.01957857555948e-50	-0.0705248679909704	0.077	0.148	7.75135532510889e-46
Slc40a1	8.17786414346981e-50	-0.0849253022875815	0.117	0.199	1.57701932142672e-45
Numa1	1.46366787128744e-49	-0.0810659865175727	0.132	0.216	2.8225371229907e-45
Slc29a3	1.59198564222082e-49	-0.102269788894772	0.338	0.446	3.06998511245863e-45
Fgd2	3.70274764059582e-49	-0.105011492438939	0.314	0.419	7.14037855012498e-45
Kctd12	4.54501144050496e-49	-0.115243961484543	0.552	0.658	8.76460006186977e-45
Abi3	5.8883262001102e-49	-0.108518015392769	0.44	0.549	1.13550482442925e-44
Eif3f	8.39642434760265e-49	0.112287244129257	0.523	0.458	1.61916647119169e-44
Ngp	8.49278678621421e-49	-0.0826907395283048	0.004	0.032	1.63774900385355e-44
Eif2s3y	9.54339412506344e-49	0.0175688996529145	0.016	0	1.84034812307723e-44
Fam20c	1.91480996151603e-48	0.0761611321242395	0.095	0.046	3.6925195297875e-44
Npc2	1.92342763834646e-48	0.129486618297956	0.842	0.808	3.70913785778732e-44
Ssr4	2.42973185988373e-48	0.0990105975730369	0.619	0.589	4.68549491859979e-44
Hba-a1	2.88327232279379e-48	-0.187672101618248	0.388	0.487	5.56010234727555e-44
Eng	4.00443056400539e-48	-0.0796062767446653	0.127	0.209	7.72214389962799e-44
Ctss	6.70418840757542e-48	0.110491234243526	0.998	0.998	1.29283569251684e-43
Gngt2	8.57128712729175e-48	-0.11104045792816	0.323	0.424	1.65288700962694e-43
Cfh	8.68211616441554e-48	-0.100034026881697	0.423	0.532	1.67425928114589e-43
Plxnb2	1.8657121976873e-47	-0.0974426878448074	0.243	0.34	3.59783940202019e-43
Axl	9.54877941767319e-47	0.0912004349275887	0.186	0.112	1.8413866229041e-42
Hsp90ab1	1.61228788448892e-46	-0.159888738595324	0.919	0.91	3.10913595644843e-42
Klk8	3.18244825355249e-46	-0.0877082490393144	0.169	0.256	6.13703321215062e-42
Cbl	5.08715503775717e-46	-0.0873619709652785	0.176	0.264	9.81006977481093e-42
Gpr65	1.13450790194322e-45	0.0666260682054954	0.125	0.065	2.18778503810731e-41
Rps3	1.47587505959041e-45	0.113134921906345	0.943	0.914	2.84607746491414e-41
Rps3a1	1.96954444729019e-45	0.110258467758192	0.956	0.927	3.79806951215439e-41
Cst7	2.31159719055034e-45	0.116124948355425	0.155	0.091	4.45768402225727e-41
Mcl1	3.05089289154364e-45	0.143614407501154	0.553	0.522	5.88334185205276e-41
Fabp7	9.12131304429158e-45	-0.111339269828294	0.004	0.03	1.75895400746119e-40
Eef1b2	9.86130624874427e-45	0.110411752355107	0.705	0.665	1.90165429700784e-40
Maf	1.29903725830107e-44	-0.0944840777146843	0.433	0.538	2.50506344890778e-40
Mtss1	1.5884779164813e-44	-0.0730865145676715	0.112	0.187	3.06322081414254e-40
Rab3il1	1.80856667766931e-44	-0.096379215547348	0.286	0.384	3.4876399812175e-40
Scg5	2.31770725593618e-44	0.0371705339300187	0.039	0.01	4.46946667234732e-40
B2m	2.65472016944567e-44	0.14298224366698	0.907	0.897	5.11936237475903e-40
Pip4k2a	3.76003170076948e-44	-0.0919639296158941	0.233	0.325	7.25084513176387e-40
Rtn4rl1	5.70569642961119e-44	-0.076196674644852	0.132	0.21	1.10028649948622e-39
Dusp1	7.26890334352203e-44	0.211111463001527	0.622	0.596	1.40173532076479e-39
Rps6	8.45448115589714e-44	0.11375695095318	0.804	0.776	1.63036214610321e-39
Gal	1.05295185416046e-43	0.0236595735522347	0.022	0.002	2.03051235556303e-39
Ccl3	1.78995258095185e-43	0.252125958175265	0.634	0.609	3.45174455710755e-39
Arid1a	1.91582270413426e-43	-0.0866797283271074	0.205	0.294	3.69447250265251e-39
C5ar1	2.32478470073838e-43	0.100270793911324	0.266	0.19	4.48311481690389e-39
Fam91a1	2.74268850084285e-43	-0.0763207373174573	0.129	0.206	5.28900050502535e-39
Mtdh	6.28487840351337e-43	-0.112611843385783	0.618	0.707	1.21197595133352e-38
Gp9	8.79431610129514e-43	-0.0611191035455292	0.066	0.127	1.69589591697375e-38
Ddx17	1.54601393730095e-42	-0.0705356561405071	0.109	0.182	2.98133327669115e-38
Ifi204	2.4099939780576e-42	0.0568808226054081	0.093	0.044	4.64743238728628e-38
Fam110a	4.4362625462758e-42	-0.058243520154343	0.061	0.119	8.55488869423825e-38
Slc16a6	6.40090541437392e-42	-0.0958532117497905	0.281	0.377	1.23435060010787e-37
Rpl7	7.94825136034987e-42	0.111203530070819	0.878	0.847	1.53274079232987e-37
Rplp2	9.39317355404904e-42	0.114496924026939	0.871	0.832	1.81137958816282e-37
Slc7a8	2.62949715744547e-41	-0.0813267889834694	0.213	0.301	5.07072231841784e-37
Pou2f2	2.81514142899395e-41	-0.0989659103954045	0.439	0.54	5.42871873167192e-37
Pdgfb	5.48064467019939e-41	-0.12359544027406	0.335	0.432	1.05688751820125e-36
Irf7	9.90639161239872e-41	0.0540164975325521	0.08	0.036	1.91034855853497e-36
Ifitm3	1.29720429868316e-40	0.112869249376048	0.242	0.163	2.5015287695806e-36
Dock10	1.45586431611748e-40	-0.08556471320968	0.29	0.384	2.80748874720096e-36
Irf8	6.94728470648285e-40	-0.10480005164128	0.663	0.747	1.33971438279815e-35
Igkc	7.42303569935817e-40	-0.144159376812516	0.011	0.043	1.43145820426423e-35
Mpeg1	1.04262982007038e-39	-0.104496835475061	0.588	0.68	2.01060734502372e-35
Sqor	1.26643670029863e-39	-0.0666053966414735	0.099	0.166	2.44219653285588e-35
Serinc3	1.30764863036018e-39	-0.0933059657046102	0.91	0.934	2.52166961878657e-35
Cd79b	1.58400810522831e-39	-0.0701984209983106	0.066	0.121	3.05460123012227e-35
Slc12a2	2.05385614631339e-39	-0.0787142607848211	0.136	0.209	3.96065619255075e-35
Rab7b	2.0677617085455e-39	0.0501226493321185	0.075	0.032	3.98747167875915e-35
Tnfrsf17	2.24516545070915e-39	-0.0446867365809155	0.031	0.075	4.32957705514753e-35
Sox4	3.1656976375435e-39	-0.110194208575458	0.324	0.418	6.10473132423888e-35
Lims1	4.7252123566619e-39	-0.0844886630097538	0.211	0.295	9.1120995085868e-35
Gpr155	5.29698736734067e-39	-0.0669570783225552	0.099	0.165	1.02147104391798e-34
Adgre1	6.90888600711219e-39	-0.0869830400051053	0.287	0.38	1.33230957761152e-34
Tcn2	2.35899993307521e-38	0.0954612813355241	0.594	0.549	4.54909547094223e-34
Rock2	5.31459079307232e-38	-0.0844679604036042	0.235	0.321	1.02486568853607e-33
Mt1	7.51671677391691e-38	0.192969283744367	0.623	0.551	1.44952366268214e-33
Tsc22d3	8.97163524221283e-38	0.118396735769046	0.346	0.276	1.73009014010832e-33
Cdc42	1.03349047992502e-37	-0.102067934462962	0.612	0.699	1.99298304148741e-33
Ifi207	1.23973432303828e-37	0.0477896322837195	0.072	0.031	2.39070366854702e-33
Npy	1.60898883989526e-37	-0.0758314500920162	0.002	0.021	3.10277407885403e-33
Rpl4	1.729143245717e-37	0.0937717390672395	0.709	0.68	3.33447983504065e-33
Frmd4b	3.52522835325186e-37	-0.0799184712490994	0.298	0.389	6.79805035641088e-33
Twf2	4.57856999360351e-37	-0.0823754876782306	0.267	0.355	8.829314375665e-33
Klhdc8b	5.7672480721174e-37	-0.0581905053956526	0.077	0.136	1.11215611822712e-32
Pik3ip1	9.84530050738762e-37	0.0609630155496418	0.11	0.061	1.89856774984463e-32
Oasl2	1.42478618337618e-36	0.0424886796719731	0.059	0.023	2.74755767602263e-32
Pabpc1	1.66715250235273e-36	0.0950355687652407	0.517	0.465	3.214936885537e-32
Rgs2	2.98859072860945e-36	-0.0315635358590429	0.625	0.708	5.76319836105046e-32
Apbb1ip	3.11772246506824e-36	-0.0970105363259817	0.517	0.609	6.0122160016376e-32
