,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0042110,GO:0042110,T cell activation,116/2053,419/14225,6.55604799189599e-13,3.34596849331855e-10,2.28614726148029e-10,Sirpa/Hsph1/Aif1/Egr1/Cebpb/Vsir/Itgam/Hspd1/Hsp90aa1/Lag3/Nckap1l/Il6st/Prex1/Zbtb16/Rps3/B2m/Rps6/Sox4/Apbb1ip/Myh9/Zmiz1/Rpl22/Zc3h12a/Ptpn6/Pycard/Dock8/Pnp/Tnfaip8l2/Ccdc88b/Igf1/Tgfb1/Abl1/Cd300a/Zfp36l2/Il1b/Lcp1/Vav1/Ccr6/Cd81/Gadd45g/Dock2/Adam17/Fam49b/Icam1/Syk/Ptprc/Tnfrsf21/Cd276/Smad3/Csk/Itgav/Runx1/Tgfbr2/Efnb1/Cd83/Clec4a2/Ikzf1/H2-Aa/Fcer1g/Slc11a1/Mafb/Ccr7/Ebi3/Rasal3/Tnfrsf1b/Smad7/Bcl2a1d/Tcirg1/Gja1/Tnfsf9/Apc/Zeb1/Il6ra/Sash3/Hfe/Gimap1/Cd86/Gpnmb/H2-T23/Rhoa/Atg5/Lgals8/Ccnd3/H2-Ab1/Coro1a/Myb/Trp53/Nrarp/Psmb10/Lgals3/Satb1/Jag2/Selenok/Rhoh/Lef1/Lgals1/Nfatc3/Ncor1/Itpkb/Bcl2/Cd2/Itgal/Stat6/Ripk3/Cd48/Lgals9/Itch/Ifnb1/P2rx7/Tnfrsf13c/Chd7/Stat5b/Ly9/Prdx2/Tcf7/Ccl2,116
GO:0097529,GO:0097529,myeloid leukocyte migration,62/2053,173/14225,1.47728552386742e-12,6.91123410915974e-10,4.72213021839726e-10,P2ry12/Sirpa/Cx3cr1/Rps19/Aif1/S100a9/S100a8/Spp1/Itgam/Fcgr3/Scg2/Nckap1l/Trem2/Prex1/Dusp1/Ccl3/C5ar1/Pdgfb/Lyn/Cxcl2/Ccl9/Cd300a/Il1b/Chga/Vav1/Mtus1/Cd81/Il1a/Trpv4/Mapk3/Syk/Csf3r/Ccl12/C3ar1/Wdr1/Pecam1/Fcer1g/Mapk14/Sell/Ccr7/Ednrb/Rarres2/Mif/Itga9/Pde4d/Lgmn/P2rx4/Cd9/Rtn4/Ano6/Ccl6/Itga1/Gbf1/Ptger3/Lgals3/Ccl4/Ptprj/Stat5b/Rpl13a/Prtn3/Ccl2/Ptpro,62
GO:0090066,GO:0090066,regulation of anatomical structure size,123/2053,461/14225,2.13849908575885e-12,9.23502605188475e-10,6.30987098664392e-10,Apoe/Arf1/Bin1/Cyfip1/Hsp90aa1/Tlr2/Fchsd2/Nckap1l/Arhgap5/Prex1/Hsp90ab1/Pdgfb/Slc12a2/Rock2/Rpl4/Twf2/Rgs2/Evl/Ppp1r15a/Tmsb4x/Pycard/Ccr5/Ptgs1/Eif4g2/Rptor/Clasp2/Capg/Abl1/Tmod1/Npm1/Tbxas1/Dpysl2/Dnm2/Tnf/Dock4/Chga/Plxna4/Mgll/Arpc1b/Rap1gds1/Atp1a2/Inf2/Pak1/Vasp/Icam1/Hp1bp3/Ulk2/Picalm/Nrp1/Cysltr1/Ptprs/Sema6d/Alox5/Snta1/Wdr1/Cdk5r1/Gpx1/Pecam1/Ep300/Brk1/Clcn3/Gclc/Adrb1/Arpc4/Sod2/Plek/Capza2/Ednrb/Map2k1/Grk2/Add3/Hcls1/Actr2/Gja1/Sema4g/Rhobtb1/Slc12a6/Capzb/Gnb3/Arfgef1/Sod1/Cln8/P2rx4/Trpm4/Lrp1/Arhgap4/Gmfg/Agt/Snf8/Rhoa/Atg5/Rtn4/Ano6/Sema4b/Coro1a/Prkce/Itga1/Sema4c/Sh3bp1/Ptger3/Grb2/Pfn1/Bmpr2/Arpc3/Gsk3b/Tsc2/Prkcd/Slc12a7/Manf/Spire1/Cfl1/Ptafr/P2rx1/Atp13a2/P2rx7/Ppp1r9a/Sema4d/Add1/Golga4/Arpc2/Hrh2/Sptbn1/Tmod3,123
GO:0030595,GO:0030595,leukocyte chemotaxis,63/2053,180/14225,3.25927224006523e-12,1.30696816826616e-09,8.92991582165241e-10,Cx3cr1/Rps19/Aif1/S100a9/S100a8/Spp1/Itgam/Fcgr3/Scg2/Nckap1l/Ptn/Prex1/Dusp1/Ccl3/C5ar1/Pdgfb/Slc12a2/Lyn/Cxcl2/Ccl9/Il1b/Chga/Vav1/Ccr6/Mtus1/Trpv4/Wnk1/Adam17/Adam10/Mapk3/Syk/Csf3r/Ccl12/C3ar1/Padi2/Fcer1g/Mapk14/Sell/Ccr7/Ednrb/Rarres2/Il16/Sbds/Mif/Itga9/Pde4d/Lgmn/Trpm4/Ano6/Ccl6/Coro1a/Itga1/Gbf1/Cxcl16/Lgals3/S1pr1/Ch25h/2610528A11Rik/Ccl4/Ptprj/Rpl13a/Ccl2/Ptpro,63
GO:0030098,GO:0030098,lymphocyte differentiation,96/2053,331/14225,3.691118033088e-12,1.38146244251707e-09,9.43890113162995e-10,Ighm/Egr1/Vsir/Hsp90aa1/Lag3/Nckap1l/Prex1/Zbtb16/Axl/B2m/Rps6/Pou2f2/Dock10/Igkc/Cd79b/Sox4/Cmtm7/Zmiz1/Rpl22/Zc3h12a/Ptpn6/Pnp/Tgfb1/Plcl2/Abl1/Inpp5d/Zfp36l2/Il1b/Vav1/Pou1f1/Ccr6/Gadd45g/Spi1/Dock2/Irf2bp2/Adam17/Syk/Ptprc/Ly6d/Nfam1/Mertk/Cd79a/Runx1/Tgfbr2/Il15ra/Cd83/Zbtb7a/Ikzf1/Ep300/H2-Aa/Fcer1g/Mafb/Ccr7/Mfng/Smad7/Bcl2a1d/Tcirg1/Itm2a/Tnfsf9/Apc/Zeb1/Sash3/Gimap1/Nfatc1/Hdac5/Rhoa/Atg5/Ms4a1/Hhex/Lgals8/H2-Ab1/Myb/Trp53/Nrarp/Satb1/Jag2/Rhoh/Lef1/Lgals1/Nfatc3/Ncor1/Itpkb/Bcl2/Stat6/Ripk3/Hectd1/Lgals9/6030468B19Rik/Ptprj/Ifnb1/Chd7/Stat5b/Ly9/Prdx2/Tcf7/Pglyrp1,96
GO:0032103,GO:0032103,positive regulation of response to external stimulus,81/2053,261/14225,4.14807802286905e-12,1.45545687627418e-09,9.94447126008869e-10,P2ry12/Rps19/Aif1/S100a9/S100a8/Cebpb/Fcgr3/Scg2/Grn/Hspd1/Tlr2/Lpl/Hspb1/Nckap1l/Ptn/Trem2/Ctss/Ccl3/C5ar1/Pdgfb/Ets1/Cd180/Ccr5/Tgfb1/Adora3/Ctsc/C1qa/Fcgr1/Il1b/Tnf/Osm/Ccr6/Cd81/Tlr3/Cebpa/Trpv4/Wnk1/Adam17/Adam10/Mapk3/Pik3cg/Smad3/Nrp1/Pum2/Tgm2/C3ar1/Ankrd17/Cyba/Fcer1g/Mapk14/Sell/Ccr7/Rarres2/Tubb2b/Alox5ap/Il16/Vamp8/Mif/Nfkbia/Lgmn/P2rx4/Nupr1/Lrp1/H2-T23/Rtn4/Ano6/Pdgfrb/Ptger3/Lilra5/S1pr1/Bmpr2/Ccl4/Pum1/Lgals9/Ptprj/Acod1/Stat5b/Ly96/Tiam1/Prkd2/Ccl2,81
GO:0030100,GO:0030100,regulation of endocytosis,80/2053,260/14225,9.17606675584073e-12,3.03026110395823e-09,2.07043883952221e-09,Apoe/Sirpa/Arf1/Ighm/Bin1/Rack1/Fcgr3/Cd300lf/Tlr2/Cd63/Nckap1l/Axl/Cbl/B2m/Cd14/Pycard/Tgfb1/Scamp5/Myo18a/Fcgr1/Cd300a/Dnm2/Il1b/Tnf/Pros1/Siglece/Vtn/Eef2k/Dock2/Numb/Ophn1/Syk/Ptprc/Picalm/Csk/Mertk/Cd2ap/Itgav/Itgb1/Cnn2/Il15ra/Cyba/Fcer1g/Slc11a1/Caly/Hnrnpk/Itgb3/Smap1/Syt4/Ccr7/Epn2/Hspa8/Ppp3ca/Aak1/Vamp8/Hfe/Sod1/Snx3/Rapgef1/Lrp1/Ehd4/Pacsin2/Siglecf/Vps28/Atg5/Ano6/Mkln1/Lgals3/Tsc2/Syne1/Arrb1/Necab2/Rab31/Ptprj/Mff/Ptpn1/Ston1/Add1/Prtn3/Ccl2,80
GO:0007159,GO:0007159,leukocyte cell-cell adhesion,84/2053,282/14225,1.84137947330707e-11,5.53706960414595e-09,3.78322645219805e-09,Sirpa/Cx3cr1/Hsph1/Aif1/S100a9/Selplg/S100a8/Cebpb/Vsir/Itgam/Hspd1/Hsp90aa1/Lag3/Nckap1l/Il6st/Zbtb16/Rps3/Ets1/Zmiz1/Zc3h12a/Ptpn6/Pycard/Dock8/Pnp/Tnfaip8l2/Ccdc88b/Igf1/Tgfb1/Cd300a/Il1b/Tnf/Stk10/Cd81/Wnk1/Fam49b/Icam1/Syk/Ptprc/Tnfrsf21/Cd276/Gcnt1/Itgb1/Runx1/Tgfbr2/Efnb1/Cd83/Ikzf1/Pecam1/H2-Aa/Fermt3/Sell/Ccr7/Rasal3/Smad7/Tnfsf9/Il6ra/Sash3/Hfe/Cd86/Gpnmb/H2-T23/Adtrp/Rhoa/Lgals8/H2-Ab1/Coro1a/Myb/Elane/Nrarp/Lgals3/Selenok/Lgals1/Itpkb/Itgal/Ptafr/Lgals9/Nfat5/Itch/Ifnb1/Tnfrsf13c/Sema4d/Stat5b/Prdx2/Ccl2,84
GO:0050764,GO:0050764,regulation of phagocytosis,39/2053,89/14225,1.87396370642631e-11,5.53706960414595e-09,3.78322645219805e-09,Sirpa/Rack1/Fcgr3/Cd300lf/Tlr2/Nckap1l/Pycard/Tgfb1/Myo18a/Fcgr1/Cd300a/Dnm2/Il1b/Tnf/Pros1/Siglece/Dock2/Syk/Ptprc/Csk/Mertk/Itgav/Cnn2/Il15ra/Cyba/Fcer1g/Slc11a1/Ccr7/Hspa8/Sod1/Snx3/Rapgef1/Lrp1/Atg5/Ano6/Rab31/Ptprj/Prtn3/Ccl2,39
GO:0042113,GO:0042113,B cell activation,72/2053,228/14225,2.6333604491537e-11,7.39184278077444e-09,5.05050814564005e-09,Ighm/Hspd1/Nckap1l/Pou2f2/Dock10/Igkc/Cd79b/Lyn/Cd180/Cmtm7/Blnk/Ptpn6/Pnp/Tnfrsf13b/Bank1/Tgfb1/Plcl2/Abl1/Inpp5d/Cd300a/Zfp36l2/Pou1f1/Ccr6/Cd81/Irf2bp2/Samsn1/Adam17/Syk/Fcrl1/Ptprc/Tnfrsf21/Nfam1/Cd79a/Iglc2/Tyrobp/Zbtb7a/Ikzf1/Ep300/Mef2c/Iglc3/Mfng/Tcirg1/Itm2a/Sash3/Ighd/Pik3cd/Mif/Gimap1/Nfatc1/Cd86/Hdac5/Ms4a1/Hhex/Lgals8/H2-Ab1/Nfatc2/Myb/Trp53/Iglc1/Lef1/Lgals1/Prkcd/Bcl2/Trp53bp1/Slc39a10/Stat6/6030468B19Rik/Igha/Ptprj/Ifnb1/Tnfrsf13c/Stat5b,72
GO:0042742,GO:0042742,defense response to bacterium,57/2053,164/14225,4.80481217838556e-11,1.23501339504253e-08,8.43828176088906e-09,Rpl39/Rps19/Ighm/Fau/Cebpb/Grn/Rpl30/Tlr2/Camp/C5ar1/Irf8/Igkc/Mpeg1/Pycard/Fcgr1/H2-K1/Tnf/Chga/Isg15/Rab14/Adam17/Syk/Hp/Myo1f/Iglc2/Pld1/Ankrd17/Cyba/Fcer1g/Slc11a1/Plac8/Epha2/Anxa3/Ltf/Rarres2/Iglc3/Lcn2/Slpi/Stab1/Ighd/H2-T23/Ppp1r11/Scd1/Elane/Iglc1/Prkcd/2610528A11Rik/Tnfaip8/Lgals9/Igha/Ifnb1/P2rx7/Irgm2/Tfeb/Tlr5/Pglyrp1/Prg2,57
